195.000000	 12.652000	 5.000000	 0.000000	 0.010000	 -1.030000	 -0.240000	 -2.870000	 -3.850000
195.000000	 17.648000	 5.000000	 -0.010000	 0.020000	 -1.020000	 -0.240000	 -2.930000	 -3.780000
195.000000	 22.643000	 5.000000	 -0.010000	 0.020000	 -1.020000	 -0.240000	 -2.930000	 -3.780000
195.000000	 27.638000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -2.990000	 -3.910000
195.000000	 32.634000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -2.990000	 -3.850000
195.000000	 37.629000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.310000	 -2.930000	 -3.850000
195.000000	 42.624000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.370000	 -2.990000	 -3.850000
195.000000	 47.620000	 5.000000	 -0.000000	 0.010000	 -1.030000	 -0.370000	 -2.990000	 -3.850000
195.000000	 52.615000	 5.000000	 -0.000000	 0.010000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 57.610000	 5.000000	 -0.010000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 62.606000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.930000	 -3.910000
195.000000	 67.601000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.930000	 -3.910000
195.000000	 72.596000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.930000	 -3.910000
195.000000	 77.591000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.930000	 -3.910000
195.000000	 82.587000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -3.050000	 -3.910000
195.000000	 87.582000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -3.050000	 -3.910000
195.000000	 92.577000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 97.573000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 102.570000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.240000	 -2.990000	 -3.780000
195.000000	 107.560000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.240000	 -2.990000	 -3.780000
195.000000	 112.560000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.990000	 -3.850000
195.000000	 117.550000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.990000	 -3.850000
195.000000	 122.550000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -3.050000	 -3.850000
195.000000	 127.540000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -3.050000	 -3.970000
195.000000	 132.540000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.370000	 -3.050000	 -3.970000
195.000000	 137.540000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.370000	 -2.990000	 -3.850000
195.000000	 142.530000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.370000	 -2.990000	 -3.850000
195.000000	 147.530000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.990000	 -3.850000
195.000000	 152.520000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.310000	 -2.990000	 -3.850000
195.000000	 157.520000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 162.510000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 167.510000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.240000	 -2.990000	 -3.910000
195.000000	 172.500000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.240000	 -2.990000	 -3.910000
195.000000	 177.500000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.930000	 -3.850000
195.000000	 182.490000	 5.000000	 -0.000000	 0.010000	 -1.020000	 -0.310000	 -2.930000	 -3.850000
195.000000	 187.490000	 5.000000	 -0.010000	 0.020000	 -1.030000	 -0.310000	 -2.930000	 -3.910000
195.000000	 192.480000	 5.000000	 -0.010000	 0.020000	 -1.030000	 -0.310000	 -2.930000	 -3.910000
195.000000	 197.480000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 202.470000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 207.470000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.310000	 -2.990000	 -3.910000
195.000000	 212.460000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.310000	 -2.990000	 -3.910000
195.000000	 217.460000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 222.460000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 227.450000	 5.000000	 -0.010000	 0.020000	 -1.030000	 -0.310000	 -2.930000	 -3.850000
195.000000	 232.450000	 5.000000	 -0.010000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 237.440000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -2.990000	 -3.850000
195.000000	 242.440000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 247.430000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.310000	 -2.990000	 -3.850000
195.000000	 252.430000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 257.420000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 262.420000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.180000	 -2.990000	 -3.850000
195.000000	 267.410000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.180000	 -2.990000	 -3.850000
195.000000	 272.410000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.240000	 -2.990000	 -3.970000
195.000000	 277.400000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.240000	 -2.990000	 -3.970000
195.000000	 282.400000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 287.390000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 292.390000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.180000	 -2.930000	 -3.780000
195.000000	 297.390000	 5.000000	 -0.000000	 0.020000	 -1.030000	 -0.180000	 -2.930000	 -3.780000
195.000000	 302.380000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -3.050000	 -3.780000
195.000000	 307.380000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.310000	 -3.050000	 -3.780000
195.000000	 312.370000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.780000
195.000000	 317.370000	 5.000000	 -0.000000	 0.020000	 -1.020000	 -0.240000	 -2.930000	 -3.910000
195.000000	 322.360000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.930000	 -3.910000
195.000000	 327.360000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.850000
195.000000	 332.350000	 5.000000	 -0.000000	 0.010000	 -1.030000	 -0.240000	 -2.990000	 -3.850000
195.000000	 337.350000	 5.000000	 -0.000000	 0.010000	 -1.030000	 -0.180000	 -2.990000	 -3.780000
195.000000	 342.340000	 5.000000	 -0.000000	 0.010000	 -1.030000	 -0.180000	 -2.990000	 -3.780000
195.000000	 347.340000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.310000	 -2.930000	 -3.850000
195.000000	 352.330000	 5.000000	 0.000000	 0.010000	 -1.020000	 -0.310000	 -2.930000	 -3.850000
195.000000	 357.330000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.930000	 -3.780000
195.000000	 362.320000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.930000	 -3.780000
195.000000	 367.320000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.720000
195.000000	 372.310000	 5.000000	 0.000000	 0.020000	 -1.020000	 -0.240000	 -2.990000	 -3.720000
195.000000	 377.310000	 5.000000	 -0.000000	 0.010000	 -1.030000	 -0.240000	 -2.930000	 -3.780000
